id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2536909,Licht appartement in Amsterdam Zuid,11798018,Suzanne,,Zuid,52.34866417,4.847041492,Entire home/apt,115,2,27,10/22/2018,0.48,1,150
2536927,Quiet-Cosy-Comfy-Stylish-Central,12990184,Steven,,De Baarsjes - Oud-West,52.37190373,4.862768715,Entire home/apt,99,2,87,10/14/2018,1.58,1,91
2540900,Comfy 2p apt. 10 min from center!,11468877,Annebel,,De Baarsjes - Oud-West,52.37295806,4.850902205,Entire home/apt,99,4,43,6/18/2018,0.77,1,0
2548617,Nice apartment at the Vondelpark,6748652,Johannes,,De Baarsjes - Oud-West,52.35987597,4.864814692,Entire home/apt,149,3,25,8/11/2018,0.44,1,2
2550571,"Cosy, Quiet & Stylish close to Jordaan and Centre!",3071330,Angie,,Westerpark,52.37969808,4.878007726,Entire home/apt,155,3,54,11/26/2017,0.94,1,0
2550665,*Beautiful *lakeside*family-house,12997063,"Milah, Abram En Aram",,Noord-Oost,52.4143045,5.027688954,Entire home/apt,200,4,12,1/5/2018,0.22,1,0
2551330,Big bright room on the water,10863932,Marc,,Slotervaart,52.36941594,4.836804101,Private room,100,2,65,6/14/2018,1.14,1,6
2555144,Amazing apartment in Amsterdam,13083774,Julie,,Buitenveldert - Zuidas,52.32723572,4.878744435,Entire home/apt,95,2,0,,,1,0
2556081,Houseboat overlooking the Amstel,13087571,Ilse,,Watergraafsmeer,52.33756818,4.90761895,Entire home/apt,90,3,23,6/16/2018,0.42,1,3
2556856,perfect tidy home from home,1818293,Jobien,,Westerpark,52.38967033,4.887281393,Entire home/apt,100,3,2,12/12/2016,0.04,1,22
2557385,"House boat,hart of center Amsterdam",5582413,Karianne,,Centrum-Oost,52.37435713,4.901973674,Entire home/apt,375,3,62,9/17/2018,1.11,1,211
2560010,Cosy single basementroom CENTRE,13098216,Elianne,,De Baarsjes - Oud-West,52.36537246,4.875539472,Private room,56,3,105,12/2/2018,2.05,2,258
2561123,Cosy appartment!,9106987,Susanne,,De Baarsjes - Oud-West,52.35850191,4.857603523,Entire home/apt,78,1,14,10/23/2018,0.25,1,0
2568590,Lovely wooden house in Amsterdam,7335058,Nelleke + Henk,,Oud-Noord,52.39187078,4.933302596,Entire home/apt,150,5,37,8/13/2018,0.66,1,0
2572871,"Great Apartment, Central location & Quiet",7857616,Sophie & Frank,,Oud-Oost,52.36140187,4.918616716,Entire home/apt,120,2,57,12/2/2018,1.01,2,183
2573607,Sunny Nice Canal Apartment,13178396,Nicky,,Centrum-West,52.37132668,4.875155925,Entire home/apt,99,3,18,2/1/2016,0.32,1,4
2573783,Spacious Apartment with garden,13179284,Ewoud,,De Pijp - Rivierenbuurt,52.35149842,4.903789719,Entire home/apt,275,3,39,11/19/2018,0.7,1,45
2574202,Beautiful Sunny Family Loft (could sleep 5),13181512,Floris,,De Pijp - Rivierenbuurt,52.34244713,4.909700764,Entire home/apt,213,3,25,8/12/2018,0.45,1,0
2575174,Central & Beautiful!,13171143,Dirk,,Westerpark,52.37847194,4.876284997,Entire home/apt,149,7,29,9/26/2018,0.52,1,242
2579698,Central apartment with parkview,12533715,Suzanne,,Bos en Lommer,52.37469703,4.850112922,Entire home/apt,99,3,24,11/12/2018,0.58,1,158
2580443,Part of great central apartment,11507135,Jan,,Centrum-Oost,52.37281288,4.902220142,Private room,69,3,102,10/14/2018,1.78,2,56
2581386,Stylish and warm home + garden. Perfect location.,13086804,Nathalie,,Zuid,52.35247301,4.882252821,Entire home/apt,290,2,18,10/28/2018,0.93,1,3
2583086,Nice apt with cosy garden!,13226132,Elmer,,Oud-Oost,52.36490559,4.926782058,Entire home/apt,90,3,46,5/31/2018,1.16,1,44
2584405,Spacious Bedroom in Nice Apartment - Old West,10711622,Esther (Mal And Ana),,De Baarsjes - Oud-West,52.37049087,4.85540652,Private room,68,2,67,11/5/2017,1.18,5,0
2584870,Cosy Modern Apt w/ Balcony | Buzzing de Pijp Area,1150862,Julie,,De Pijp - Rivierenbuurt,52.35395176,4.89836063,Entire home/apt,175,2,8,10/28/2018,0.18,1,0
2595280,loft family apartment in Jordaan,13288769,Matthew,,Centrum-West,52.37864731,4.882537997,Entire home/apt,230,5,5,1/3/2016,0.09,1,0
2598472,"Modern, light ap., great location!",13306329,Cornelia,,De Baarsjes - Oud-West,52.36157971,4.860935178,Entire home/apt,130,10,15,6/11/2017,0.29,1,0
2598862,Stylish room in our garden near the centre,10030473,Dexter&Jan,,Oud-Oost,52.35351193,4.916622063,Private room,80,2,141,11/28/2018,2.5,1,212
2603919,Twin room,10064959,Ricardo & Charles,,Zuid,52.35485481,4.854504206,Private room,90,2,202,11/19/2018,3.66,2,156
2606699,Amsterdam Concertgebouwbuurt,13348788,Rob,,Zuid,52.3529042,4.877570227,Entire home/apt,110,3,9,2/12/2017,0.17,1,336
2611438,Sunny room in center Amsterdam,9275484,Henrica,,Centrum-Oost,52.36691785,4.909642143,Private room,73,2,350,12/4/2018,6.13,1,179
2622859,Private Room in Amsterdam Oost,10697763,Gianna,,Oud-Oost,52.36152197,4.931215628,Private room,65,2,166,11/18/2018,3.14,1,280
2623099,Cosy basementroom on great location,13098216,Elianne,,De Baarsjes - Oud-West,52.36775866,4.87652082,Private room,84,3,33,10/1/2018,0.64,2,81
2623580,"Luxurious, comfortable & light apartment",13436910,Eva,,Bos en Lommer,52.38335589,4.855298685,Entire home/apt,89,4,13,11/1/2017,0.43,1,0
2625330,A bright apartment in city center!,13438423,Hilke,,Centrum-West,52.37226607,4.875099484,Entire home/apt,190,1,18,9/28/2018,0.36,1,0
2625365,Spacious canal penthouse Jordaan,2709101,Emilie & Thom,,Centrum-West,52.37852218,4.888111313,Entire home/apt,210,2,42,11/5/2018,0.74,1,320
2629594,Room with a view,12978578,Noortje,,Oostelijk Havengebied - Indische Buurt,52.36808917,4.943603312,Private room,69,1,7,9/18/2017,0.12,1,0
2633218,Relaxed City Hideaway,2142811,Fab,,Westerpark,52.37496923,4.873614888,Entire home/apt,120,3,28,10/1/2017,0.5,1,3
2633912,Amsterdam Centrum met dakterras voor niet-rokers,13487234,Agaath,,Centrum-West,52.38424657,4.883488461,Entire home/apt,136,3,59,11/20/2018,1.15,1,87
2638552,"B&B Reijgershof ""Art Deco room"" private bathroom",5137582,C.T.,,Gaasperdam - Driemond,52.31015162,5.000695871,Private room,75,1,36,12/1/2018,0.64,4,351
2638773,Beautiful 3 bedroom family home.,11386978,Frouke,,Watergraafsmeer,52.35233294,4.929678304,Entire home/apt,227,3,33,10/22/2018,0.59,1,185
2639206,"B&B Reijgershof ""Barok room"" private bathroom",5137582,C.T.,,Gaasperdam - Driemond,52.3104371,5.000716286,Private room,80,1,34,12/2/2018,0.61,4,351
2639773,Best location in Amsterdam! (old city center),3018316,Corina,,Centrum-West,52.37043216,4.880721938,Private room,110,3,212,11/28/2018,3.73,1,139
2641417,Fantastic spacious apartment,13523997,Alexandra,,Bos en Lommer,52.37570755,4.857969493,Entire home/apt,100,2,55,11/18/2018,1,1,0
2644702,Awesome apartment for Amsterdam,13531716,Rawin,,Oud-Oost,52.35685914,4.917911654,Entire home/apt,107,1,1,1/1/2017,0.04,2,188
2647276,"B&B Reijgershof ""Balinese Suite""",5137582,C.T.,,Gaasperdam - Driemond,52.31010033,4.999067207,Private room,90,1,32,11/29/2018,0.57,4,356
2647365,"B&B Reijgershof ""Chinese Suite"" private bathroom",5137582,C.T.,,Gaasperdam - Driemond,52.31241079,5.000476197,Private room,90,1,16,11/13/2018,0.29,4,340
2647617,Cosy ground floor apt with garden!,13555551,Nadia,,Westerpark,52.38782222,4.873352552,Entire home/apt,110,3,41,10/8/2018,0.72,2,98
2648251,appartment with garden 19/7 - 18/8,10302269,Juliette,,Bos en Lommer,52.37622628,4.8472552,Entire home/apt,95,1,64,9/25/2018,1.17,1,21
2651452,City house with garden (and cat),13572238,Katja,,De Baarsjes - Oud-West,52.36529844,4.851520851,Entire home/apt,80,5,25,10/10/2018,0.44,1,46
2652378,Spacious home near Centre and Vondelpark,1221263,Lieke & Martijn,,Zuid,52.35048377,4.877947817,Entire home/apt,130,2,8,5/26/2018,0.14,1,0
2655017,light appartement ,13591650,Nieske,,Geuzenveld - Slotermeer,52.3780709,4.829910526,Entire home/apt,75,3,12,5/25/2018,0.21,1,2
2657675,The brickwall - De Pijp district,13527034,Veerle En Pim,,De Pijp - Rivierenbuurt,52.3536526,4.899674169,Entire home/apt,145,2,36,10/22/2018,0.63,1,199
2661450,Apartment @ Amsterdam Canals,13623665,Arun,,Centrum-West,52.37038737,4.883749681,Entire home/apt,405,6,7,8/19/2018,0.25,1,8
2665706,Benedenappartement A'dam-Zuid,13212788,Margot,,Zuid,52.34483973,4.864167537,Entire home/apt,75,5,0,,,1,0
2667413,Family house on shores Amsterdam IJ,3042726,Julius,,Noord-Oost,52.38466299,4.957892805,Entire home/apt,189,6,10,10/23/2018,0.21,1,8
2667523,Luxury Apartment great for NYE!,12946991,Stefanie,,De Pijp - Rivierenbuurt,52.34215519,4.903567603,Entire home/apt,139,3,9,5/31/2017,0.18,1,268
2667541,Luxury Urban Cottage + two bikes,1176129,Barbara,,Oud-Noord,52.38943448,4.936803634,Entire home/apt,140,7,9,10/27/2018,0.16,1,0
2668398,Soulful roofterrace apartment,13659182,Wimie,,De Baarsjes - Oud-West,52.36540606,4.851981033,Entire home/apt,125,3,71,10/22/2018,1.28,1,92
2669821,Charming 2pers. Amsterdam apartment,6754323,Roosje,,Westerpark,52.3758512,4.872286388,Entire home/apt,100,1,23,9/20/2017,0.44,1,0
2670363,Sunny house 30mtrs garden near Adam,13669293,Valerie,,Osdorp,52.36298281,4.763264201,Entire home/apt,115,7,52,9/8/2018,0.92,1,133
2672582,Jordaan 1896 monumental House 70 m2 (+ 2 bikes),5739950,Mari,,Centrum-West,52.37656577,4.879579445,Entire home/apt,299,2,61,10/28/2018,1.08,1,197
2676525,Studio Amsterdam centre,10795423,Jill,,Centrum-Oost,52.35927458,4.891564687,Entire home/apt,120,4,50,5/1/2018,0.88,1,0
2677110,Close to everything you need :-),6836543,Laura,,Zuid,52.34853695,4.862037837,Private room,55,4,4,4/14/2017,0.07,1,0
2682113,Cute apartment with balcony near city centre,10092422,Brigitte,,Bos en Lommer,52.37775465,4.855169447,Entire home/apt,155,2,9,10/1/2017,0.28,1,0
2682581,A-LOCATION: new and big family-apartment!,2545702,Rose,,Zuid,52.35118866,4.861767228,Entire home/apt,191,4,39,7/31/2018,0.69,1,155
2694094,sunny top floor apartment in,617829,Dagmar,,Oostelijk Havengebied - Indische Buurt,52.36515096,4.93608368,Entire home/apt,120,1,11,10/16/2017,0.25,1,0
2697739,Perfect for couple or family,12735907,Conchita,,De Baarsjes - Oud-West,52.36714714,4.855587112,Entire home/apt,220,3,0,,,1,29
2700366,Best value apartment in vibrant nbh,1849726,Sarin,,Oostelijk Havengebied - Indische Buurt,52.3636509,4.937756826,Entire home/apt,90,2,44,9/10/2018,0.78,1,0
2702254,Clean Cosy Central!,13829335,Begum,,De Baarsjes - Oud-West,52.36313571,4.863890453,Entire home/apt,183,4,61,11/11/2018,1.08,1,97
2704035,Luxury Apartment In Heart of City,13840094,Juliette,,Zuid,52.35416022,4.879069974,Entire home/apt,215,2,22,7/27/2017,0.39,1,74
2705165,Warehouse app. in spacius workshop 1,2674028,Taco,,Oud-Noord,52.39380722,4.908670408,Entire home/apt,225,2,219,11/18/2018,3.98,3,252
2705811,Cozy appartment in centre of A'dam,5276698,Amber,,Centrum-Oost,52.36516122,4.908846468,Entire home/apt,124,2,11,11/10/2018,0.19,1,18
2708012,nice apartment for 2,12695972,Joost,,Centrum-Oost,52.37154454,4.903653744,Entire home/apt,125,4,16,6/2/2017,0.28,1,0
2708863,Spacious family house nearby centre,13862000,Femke,,De Baarsjes - Oud-West,52.3635529,4.850517993,Entire home/apt,225,2,76,10/23/2018,1.35,1,121
2713216,Cheerful & Bright Apartment in Amsterdam,13885006,Lieske,,Oostelijk Havengebied - Indische Buurt,52.36366054,4.935266429,Entire home/apt,115,3,7,3/17/2018,0.25,1,0
2714981,Amsterdam at its best!,13893182,Joost & Jorrien,,Centrum-Oost,52.36926901,4.92642078,Entire home/apt,100,3,2,4/12/2016,0.04,1,0
2715531,Flat in the heart of Amsterdam,10316621,Yulia,,Zuid,52.35907944,4.878428207,Private room,55,2,15,8/29/2017,0.31,1,0
2718586,Spacious and stylish 3 bedroom apartment,10365673,Nicole,,Zuid,52.3482869,4.862044819,Entire home/apt,175,4,18,7/3/2018,0.32,1,0
2719038,Little House close to Amsterdam,13060291,Aletta,,Noord-Oost,52.39735771,5.004451413,Entire home/apt,105,1,248,11/25/2018,4.38,1,260
2719727,"Light, airy and spacious apartment",13917903,Nina,,Bos en Lommer,52.37734569,4.853877881,Entire home/apt,85,14,8,6/29/2015,0.15,1,0
2722090,Stylish house in Jordaan Amsterdam,13929525,Nathalie,,Westerpark,52.38144354,4.879032781,Entire home/apt,240,4,24,8/10/2018,0.43,1,1
2726640,Cozy apartment for 2p,11727532,Sarieke,,Westerpark,52.38824994,4.882165627,Entire home/apt,89,5,17,8/26/2018,0.3,1,0
2726882,Bright apartment near city centre,13762639,Akke,,Oostelijk Havengebied - Indische Buurt,52.36405102,4.934621516,Entire home/apt,99,3,13,1/2/2017,0.23,1,0
2726977,Sunny Room ! Amsterdam Westside,10008585,Marije,,Bos en Lommer,52.37869462,4.849054321,Private room,75,2,74,2/12/2018,1.31,2,0
2727439,Charming apartment in Amsterdam,11019949,Garbrich,,De Baarsjes - Oud-West,52.3649141,4.876807432,Entire home/apt,110,3,11,12/26/2017,0.21,1,0
2727573,Home with garden close to airport,4270754,Jop & Mariska,,Zuid,52.35379526,4.858074413,Entire home/apt,105,2,30,10/23/2017,0.53,1,0
2728371,Amazing modern houseboat great view,4394569,Nynke & Roderick,,Watergraafsmeer,52.34660797,4.913084082,Entire home/apt,180,3,23,9/17/2018,0.53,1,19
2732309,Comfortable in heart of Amsterdam..,13983492,Sjoerd,,Centrum-West,52.37431923,4.881593206,Private room,110,1,35,11/14/2018,0.62,1,0
2735075,A dike house with view on a pasture,6253175,Karin,,Noord-West,52.41449447,4.907188024,Entire home/apt,160,3,39,10/27/2018,0.69,1,0
2739228,Superlocated Canalhouse room private ensuite bath,436145,Riks,,Centrum-West,52.37969074,4.894384059,Private room,110,2,128,11/27/2018,2.41,5,81
2741767,Lovely Apt for your Amsterdam trip,14028714,Jacob,,De Pijp - Rivierenbuurt,52.34562868,4.908974079,Entire home/apt,120,2,6,4/3/2018,0.13,1,64
2741939,Industrial brand new city apartment,14029328,Donja,,Oud-Oost,52.35624954,4.929326609,Entire home/apt,140,2,12,11/11/2018,0.28,1,6
2742108,"Nice, new, quiet apartment with free parking!",13954607,Beau,,Slotervaart,52.36270448,4.839121085,Entire home/apt,80,7,6,11/22/2018,0.41,2,0
2745824,B&B Amstelveld @ Prinsengracht,14047320,Emilie,,Centrum-Oost,52.36093702,4.893831483,Entire home/apt,180,7,30,9/16/2018,0.53,1,280
2747704,Affordable design apartment (for4+),13988110,Hajnalka,,Bos en Lommer,52.37296467,4.845271333,Entire home/apt,200,5,57,8/20/2018,1.05,1,2
2749719,DESIGN UNIQUE LOFT with rooftop,6035564,Joëlle,,Westerpark,52.37336647,4.873173471,Entire home/apt,270,4,24,5/20/2018,0.5,1,7
2754109,Nice apartment nearby Rembrandtpark,14086945,Elli,,De Baarsjes - Oud-West,52.36635742,4.853216132,Entire home/apt,85,5,15,4/3/2018,0.27,1,339
2755514,Self Contained Cosy Loft,5376351,Oliver,,Zuid,52.34787194,4.847499776,Private room,68,4,139,10/26/2018,2.48,1,36
2760802,CANAL HOUSE 2 MIN FROM RIJKSMUSEUM,2204967,Tanya,,Centrum-Oost,52.36162945,4.888246787,Entire home/apt,130,2,194,11/22/2018,4.18,1,136
2761156,Comfortable sky room 12th floor,14122005,Rick,,Slotervaart,52.36243756,4.843051411,Private room,50,2,266,12/1/2018,4.7,3,135
2761262,Cozy shared apartment near Vondelpark,2965087,Cozy Apartment Near Vondelpark,,De Baarsjes - Oud-West,52.36398485,4.855208107,Private room,160,5,6,10/16/2017,0.3,1,64
2763037,Beautiful Canal Apartment,11001794,Erik & Ernestine,,Centrum-West,52.37571213,4.888694411,Private room,160,2,135,12/4/2018,3.12,1,341
2763386,Comfortable SKY ROOM 12th floor,14122005,Rick,,Slotervaart,52.36104275,4.846134392,Private room,58,2,204,12/6/2018,3.61,3,147
2765249,FABULOUS CANAL VIEW APT ❤️of AMS,2679971,Linda,,Centrum-West,52.37904472,4.894829174,Entire home/apt,250,1,89,10/21/2018,1.61,1,1
2773486,CENTRAL COZY APARTMENT W/ TERRACE,14183886,Luis,,Centrum-West,52.37961545,4.880455124,Entire home/apt,120,4,1,7/28/2014,0.02,25,304
